card name,card id,card number,card image url
Gothorita,bw2-46,46,https://images.pokemontcg.io/bw2/46_hires.png
Pumpkaboo,sm4-44,44,https://images.pokemontcg.io/sm4/44_hires.png
Woobat,bw1-50,50,https://images.pokemontcg.io/bw1/50_hires.png
Team Aqua's Poochyena,ex4-55,55,https://images.pokemontcg.io/ex4/55_hires.png
Anorith,xy11-56,56,https://images.pokemontcg.io/xy11/56_hires.png
Feraligatr,ecard1-46,46,https://images.pokemontcg.io/ecard1/46_hires.png
Garbodor,sm2-51a,51a,https://images.pokemontcg.io/sm2/51a_hires.png
Araquanid,sm11-49,49,https://images.pokemontcg.io/sm11/49_hires.png
Skitty,ex1-44,44,https://images.pokemontcg.io/ex1/44_hires.png
Machoke,g1-41,41,https://images.pokemontcg.io/g1/41_hires.png
Nuzleaf,dp1-57,57,https://images.pokemontcg.io/dp1/57_hires.png
Blacephalon-GX,sm8-52,52,https://images.pokemontcg.io/sm8/52_hires.png
Zubat,base3-57,57,https://images.pokemontcg.io/base3/57_hires.png
Nidorino,base4-54,54,https://images.pokemontcg.io/base4/54_hires.png
Yamask,bw9-55,55,https://images.pokemontcg.io/bw9/55_hires.png
Dratini,ex7-52,52,https://images.pokemontcg.io/ex7/52_hires.png
Mismagius,pl1-55,55,https://images.pokemontcg.io/pl1/55_hires.png
Solosis,bw3-50,50,https://images.pokemontcg.io/bw3/50_hires.png
Rhydon,ex5-46,46,https://images.pokemontcg.io/ex5/46_hires.png
Munna,bw4-58,58,https://images.pokemontcg.io/bw4/58_hires.png
Cottonee,xy7-55,55,https://images.pokemontcg.io/xy7/55_hires.png
Golurk,xy3-43,43,https://images.pokemontcg.io/xy3/43_hires.png
Charjabug,sm1-51,51,https://images.pokemontcg.io/sm1/51_hires.png
Raichu,xy8-49,49,https://images.pokemontcg.io/xy8/49_hires.png
Magneton,ecard3-20,20,https://images.pokemontcg.io/ecard3/20_hires.png
Sabrina's Jynx,gym2-57,57,https://images.pokemontcg.io/gym2/57_hires.png
Primal Kyogre-EX,xy5-55,55,https://images.pokemontcg.io/xy5/55_hires.png
Gothitelle,bw2-47,47,https://images.pokemontcg.io/bw2/47_hires.png
Wartortle,ex6-50,50,https://images.pokemontcg.io/ex6/50_hires.png
Piers,swsh35-58,58,https://images.pokemontcg.io/swsh35/58_hires.png
Seadra,neo1-48,48,https://images.pokemontcg.io/neo1/48_hires.png
Corphish,ex3-54,54,https://images.pokemontcg.io/ex3/54_hires.png
Cyndaquil,col1-55,55,https://images.pokemontcg.io/col1/55_hires.png
Ultimate Zone,dpp-DP55,DP55,https://images.pokemontcg.io/dpp/DP55_hires.png
Vibrava δ,ex13-54,54,https://images.pokemontcg.io/ex13/54_hires.png
Meditite,ex9-55,55,https://images.pokemontcg.io/ex9/55_hires.png
Misty's Psyduck,gym1-54,54,https://images.pokemontcg.io/gym1/54_hires.png
Luxray BREAK,xy9-47,47,https://images.pokemontcg.io/xy9/47_hires.png
Qwilfish,neo3-49,49,https://images.pokemontcg.io/neo3/49_hires.png
Raichu BREAK,xy8-50,50,https://images.pokemontcg.io/xy8/50_hires.png
Shelgon δ,ex11-53,53,https://images.pokemontcg.io/ex11/53_hires.png
Pelipper,dp4-48,48,https://images.pokemontcg.io/dp4/48_hires.png
Geodude,ex3-55,55,https://images.pokemontcg.io/ex3/55_hires.png
Cyndaquil,hgss1-61,61,https://images.pokemontcg.io/hgss1/61_hires.png
Flabébé,xy2-63,63,https://images.pokemontcg.io/xy2/63_hires.png
Mr. Fuji,base3-58,58,https://images.pokemontcg.io/base3/58_hires.png
Zygarde,xy10-53,53,https://images.pokemontcg.io/xy10/53_hires.png
Trubbish,bw6-53,53,https://images.pokemontcg.io/bw6/53_hires.png
Shelgon δ,ex11-54,54,https://images.pokemontcg.io/ex11/54_hires.png
Castform Sunny Form,dp6-51,51,https://images.pokemontcg.io/dp6/51_hires.png
Golbat,bw8-54,54,https://images.pokemontcg.io/bw8/54_hires.png
Manaphy,xy5-56,56,https://images.pokemontcg.io/xy5/56_hires.png
Brock's Training,sm115-55,55,https://images.pokemontcg.io/sm115/55_hires.png
Yanmega,hgss4-54,54,https://images.pokemontcg.io/hgss4/54_hires.png
Musharna,bw4-59,59,https://images.pokemontcg.io/bw4/59_hires.png
Weepinbell,ex6-51,51,https://images.pokemontcg.io/ex6/51_hires.png
Eevee,col1-56,56,https://images.pokemontcg.io/col1/56_hires.png
Dratini,ex7-53,53,https://images.pokemontcg.io/ex7/53_hires.png
Scyther,neo4-55,55,https://images.pokemontcg.io/neo4/55_hires.png
Skorupi,sm5-54,54,https://images.pokemontcg.io/sm5/54_hires.png
Gallade-EX,xyp-XY45,XY45,https://images.pokemontcg.io/xyp/XY45_hires.png
Nuzleaf,ex2-49,49,https://images.pokemontcg.io/ex2/49_hires.png
Crabominable,smp-SM47,SM47,https://images.pokemontcg.io/smp/SM47_hires.png
Wimpod,sm11-50,50,https://images.pokemontcg.io/sm11/50_hires.png
Espeon,bw5-48,48,https://images.pokemontcg.io/bw5/48_hires.png
Croagunk,xy11-58,58,https://images.pokemontcg.io/xy11/58_hires.png
Dragonite,xy6-52,52,https://images.pokemontcg.io/xy6/52_hires.png
Alolan Vulpix,sm8-53,53,https://images.pokemontcg.io/sm8/53_hires.png
Girafarig,dp2-49,49,https://images.pokemontcg.io/dp2/49_hires.png
Golisopod,sm11-51,51,https://images.pokemontcg.io/sm11/51_hires.png
Chikorita δ,ex15-44,44,https://images.pokemontcg.io/ex15/44_hires.png
Spinda,ex5-48,48,https://images.pokemontcg.io/ex5/48_hires.png
Gothitelle,bw2-48,48,https://images.pokemontcg.io/bw2/48_hires.png
Makuhita,hgss3-55,55,https://images.pokemontcg.io/hgss3/55_hires.png
Inkay,sm6-50,50,https://images.pokemontcg.io/sm6/50_hires.png
Manectric,swsh4-52,52,https://images.pokemontcg.io/swsh4/52_hires.png
Carvanha,ex16-47,47,https://images.pokemontcg.io/ex16/47_hires.png
Sunflora,neo1-50,50,https://images.pokemontcg.io/neo1/50_hires.png
Omanyte,ex12-60,60,https://images.pokemontcg.io/ex12/60_hires.png
Rapidash,dp1-59,59,https://images.pokemontcg.io/dp1/59_hires.png
Whimsicott,xy7-56,56,https://images.pokemontcg.io/xy7/56_hires.png
Pidgey,base1-57,57,https://images.pokemontcg.io/base1/57_hires.png
Vikavolt,sm1-52,52,https://images.pokemontcg.io/sm1/52_hires.png
Crobat,bw8-55,55,https://images.pokemontcg.io/bw8/55_hires.png
Parasect,base4-55,55,https://images.pokemontcg.io/base4/55_hires.png
Whiscash,ex13-55,55,https://images.pokemontcg.io/ex13/55_hires.png
Beartic,swsh3-49,49,https://images.pokemontcg.io/swsh3/49_hires.png
Machop,xy3-44,44,https://images.pokemontcg.io/xy3/44_hires.png
Suicune,basep-53,53,https://images.pokemontcg.io/basep/53_hires.png
Nidoking,sm9-59,59,https://images.pokemontcg.io/sm9/59_hires.png
Unown [F],neo2-48,48,https://images.pokemontcg.io/neo2/48_hires.png
Blitzle,xy9-48,48,https://images.pokemontcg.io/xy9/48_hires.png
Gulpin,sm7-57,57,https://images.pokemontcg.io/sm7/57_hires.png
Roggenrola,bw2-49,49,https://images.pokemontcg.io/bw2/49_hires.png
Krabby,sm10-46,46,https://images.pokemontcg.io/sm10/46_hires.png
Stunfisk,sm35-46,46,https://images.pokemontcg.io/sm35/46_hires.png
Kommo-o,sm75-54,54,https://images.pokemontcg.io/sm75/54_hires.png
Slakoth,ex1-45,45,https://images.pokemontcg.io/ex1/45_hires.png
Cyndaquil δ,ex15-45,45,https://images.pokemontcg.io/ex15/45_hires.png
Togedemaru,sm1-53,53,https://images.pokemontcg.io/sm1/53_hires.png
Sableye,dp7-48,48,https://images.pokemontcg.io/dp7/48_hires.png
Magnemite,xy8-51,51,https://images.pokemontcg.io/xy8/51_hires.png
Altaria,xyp-XY46,XY46,https://images.pokemontcg.io/xyp/XY46_hires.png
Salazzle,sm4-47,47,https://images.pokemontcg.io/sm4/47_hires.png
Altaria,xy6-53,53,https://images.pokemontcg.io/xy6/53_hires.png
Weepinbell,base2-48,48,https://images.pokemontcg.io/base2/48_hires.png
Honchkrow,xy4-52,52,https://images.pokemontcg.io/xy4/52_hires.png
Nidoqueen,ecard3-22,22,https://images.pokemontcg.io/ecard3/22_hires.png
Quilava,ex2-51,51,https://images.pokemontcg.io/ex2/51_hires.png
Koffing,bw8-56,56,https://images.pokemontcg.io/bw8/56_hires.png
Golem,ecard1-49,49,https://images.pokemontcg.io/ecard1/49_hires.png
Bellsprout,base2-49,49,https://images.pokemontcg.io/base2/49_hires.png
Starmie,ex5-49,49,https://images.pokemontcg.io/ex5/49_hires.png
Arceus LV.X,dpp-DP56,DP56,https://images.pokemontcg.io/dpp/DP56_hires.png
Chinchou,ex16-49,49,https://images.pokemontcg.io/ex16/49_hires.png
Gothita,bw6-55,55,https://images.pokemontcg.io/bw6/55_hires.png
Machoke,base6-51,51,https://images.pokemontcg.io/base6/51_hires.png
Drapion,sm5-55,55,https://images.pokemontcg.io/sm5/55_hires.png
Team Aqua's Spheal,ex4-57,57,https://images.pokemontcg.io/ex4/57_hires.png
Steelix GL,pl2-51,51,https://images.pokemontcg.io/pl2/51_hires.png
Kakuna,base6-50,50,https://images.pokemontcg.io/base6/50_hires.png
Toxicroak,xy11-59,59,https://images.pokemontcg.io/xy11/59_hires.png
Burmy Trash Cloak,pl4-58,58,https://images.pokemontcg.io/pl4/58_hires.png
Jigglypuff,ex14-53,53,https://images.pokemontcg.io/ex14/53_hires.png
Quagsire,ecard2-30,30,https://images.pokemontcg.io/ecard2/30_hires.png
Geodude,ex3-56,56,https://images.pokemontcg.io/ex3/56_hires.png
Moltres,ecard3-21,21,https://images.pokemontcg.io/ecard3/21_hires.png
Machamp,g1-42,42,https://images.pokemontcg.io/g1/42_hires.png
Shuckle,neo3-51,51,https://images.pokemontcg.io/neo3/51_hires.png
Onix,hgss2-56,56,https://images.pokemontcg.io/hgss2/56_hires.png
Giratina-EX,xy7-57,57,https://images.pokemontcg.io/xy7/57_hires.png
Ducklett,sm12-59,59,https://images.pokemontcg.io/sm12/59_hires.png
Beldum,ex8-55,55,https://images.pokemontcg.io/ex8/55_hires.png
Drizzile,swsh1-56,56,https://images.pokemontcg.io/swsh1/56_hires.png
Dragonair,dp6-52,52,https://images.pokemontcg.io/dp6/52_hires.png
Wobbuffet,bw7-58,58,https://images.pokemontcg.io/bw7/58_hires.png
Skiploom,neo3-52,52,https://images.pokemontcg.io/neo3/52_hires.png
Sabrina's Mr. Mime,gym2-59,59,https://images.pokemontcg.io/gym2/59_hires.png
Mawile,hgss3-56,56,https://images.pokemontcg.io/hgss3/56_hires.png
Drizzile,swsh1-57,57,https://images.pokemontcg.io/swsh1/57_hires.png
Scyther,dp7-49,49,https://images.pokemontcg.io/dp7/49_hires.png
Rapidash,ecard2-31,31,https://images.pokemontcg.io/ecard2/31_hires.png
Exeggcute,hgss1-63,63,https://images.pokemontcg.io/hgss1/63_hires.png
Kirlia,bw11-60,60,https://images.pokemontcg.io/bw11/60_hires.png
Breloom,pl3-52,52,https://images.pokemontcg.io/pl3/52_hires.png
Unown [C],neo4-57,57,https://images.pokemontcg.io/neo4/57_hires.png
Giovanni's Exile,sm115-57,57,https://images.pokemontcg.io/sm115/57_hires.png
Drifblim,dp6-53,53,https://images.pokemontcg.io/dp6/53_hires.png
Bellsprout,ex6-53,53,https://images.pokemontcg.io/ex6/53_hires.png
Spoink,bw7-59,59,https://images.pokemontcg.io/bw7/59_hires.png
Goomy,xy7-58,58,https://images.pokemontcg.io/xy7/58_hires.png
Pyukumuku,sm11-52,52,https://images.pokemontcg.io/sm11/52_hires.png
Kangaskhan,sm75-55,55,https://images.pokemontcg.io/sm75/55_hires.png
Mewtwo-EX,xy12-52,52,https://images.pokemontcg.io/xy12/52_hires.png
Croagunk,sm3-54,54,https://images.pokemontcg.io/sm3/54_hires.png
Duskull,ex16-50,50,https://images.pokemontcg.io/ex16/50_hires.png
Weavile,xy11-61,61,https://images.pokemontcg.io/xy11/61_hires.png
Dratini,base5-53,53,https://images.pokemontcg.io/base5/53_hires.png
Exeggutor,dp6-54,54,https://images.pokemontcg.io/dp6/54_hires.png
Purrloin,sm35-48,48,https://images.pokemontcg.io/sm35/48_hires.png
Carnivine,pl3-53,53,https://images.pokemontcg.io/pl3/53_hires.png
Bagon,xy6-55,55,https://images.pokemontcg.io/xy6/55_hires.png
Happiny,dp2-52,52,https://images.pokemontcg.io/dp2/52_hires.png
Swalot,ex5-50,50,https://images.pokemontcg.io/ex5/50_hires.png
Solosis,bw1-55,55,https://images.pokemontcg.io/bw1/55_hires.png
Sentret,ex12-62,62,https://images.pokemontcg.io/ex12/62_hires.png
Omastar,ecard3-23,23,https://images.pokemontcg.io/ecard3/23_hires.png
Inteleon,swsh1-58,58,https://images.pokemontcg.io/swsh1/58_hires.png
Reshiram-GX,sma-SV51,SV51,https://images.pokemontcg.io/sma/SV51_hires.png
Corphish,ex8-57,57,https://images.pokemontcg.io/ex8/57_hires.png
Unown [N],neo2-50,50,https://images.pokemontcg.io/neo2/50_hires.png
Raticate,dp3-61,61,https://images.pokemontcg.io/dp3/61_hires.png
Ekans δ,ex15-47,47,https://images.pokemontcg.io/ex15/47_hires.png
Shelgon,xy6-56,56,https://images.pokemontcg.io/xy6/56_hires.png
Unown [Q],neo4-59,59,https://images.pokemontcg.io/neo4/59_hires.png
Regirock,xyp-XY49,XY49,https://images.pokemontcg.io/xyp/XY49_hires.png
Oricorio,sm2-55,55,https://images.pokemontcg.io/sm2/55_hires.png
Raticate,base4-58,58,https://images.pokemontcg.io/base4/58_hires.png
Drowzee,base5-54,54,https://images.pokemontcg.io/base5/54_hires.png
Boldore,bw2-51,51,https://images.pokemontcg.io/bw2/51_hires.png
Shuppet,ex12-63,63,https://images.pokemontcg.io/ex12/63_hires.png
Unown [U],neo2-51,51,https://images.pokemontcg.io/neo2/51_hires.png
Poliwag,hgss2-58,58,https://images.pokemontcg.io/hgss2/58_hires.png
Sabrina's Jynx,gym1-59,59,https://images.pokemontcg.io/gym1/59_hires.png
Volbeat,ex2-53,53,https://images.pokemontcg.io/ex2/53_hires.png
Baltoy,ex13-59,59,https://images.pokemontcg.io/ex13/59_hires.png
Hitmonchan,xy3-48,48,https://images.pokemontcg.io/xy3/48_hires.png
Mightyena,xy4-54,54,https://images.pokemontcg.io/xy4/54_hires.png
Duosion,bw1-56,56,https://images.pokemontcg.io/bw1/56_hires.png
Grumpig,bw7-60,60,https://images.pokemontcg.io/bw7/60_hires.png
Hoothoot,ex10-59,59,https://images.pokemontcg.io/ex10/59_hires.png
Tentacruel,ex5-51,51,https://images.pokemontcg.io/ex5/51_hires.png
Blaine's Doduo,gym2-61,61,https://images.pokemontcg.io/gym2/61_hires.png
Giratina ◇,sm5-58,58,https://images.pokemontcg.io/sm5/58_hires.png
Bagon δ,ex11-58,58,https://images.pokemontcg.io/ex11/58_hires.png
Bellsprout,hgss4-57,57,https://images.pokemontcg.io/hgss4/57_hires.png
Liepard,sm35-49,49,https://images.pokemontcg.io/sm35/49_hires.png
Rhydon,base4-59,59,https://images.pokemontcg.io/base4/59_hires.png
Mysterious Fossil,base3-62,62,https://images.pokemontcg.io/base3/62_hires.png
Lapras,sm8-56,56,https://images.pokemontcg.io/sm8/56_hires.png
Carbink,xy2-68,68,https://images.pokemontcg.io/xy2/68_hires.png
Wishiwashi,sm12-62,62,https://images.pokemontcg.io/sm12/62_hires.png
Spiritomb,xy4-55,55,https://images.pokemontcg.io/xy4/55_hires.png
Manectric,xy5-61,61,https://images.pokemontcg.io/xy5/61_hires.png
Rayquaza-EX,bwp-BW47,BW47,https://images.pokemontcg.io/bwp/BW47_hires.png
Grumpig,sm7-60,60,https://images.pokemontcg.io/sm7/60_hires.png
Feebas δ,ex15-49,49,https://images.pokemontcg.io/ex15/49_hires.png
Lucario,bw4-64,64,https://images.pokemontcg.io/bw4/64_hires.png
Elgyem,bw3-55,55,https://images.pokemontcg.io/bw3/55_hires.png
Raikou,xy8-55,55,https://images.pokemontcg.io/xy8/55_hires.png
Houndour,ex10-60,60,https://images.pokemontcg.io/ex10/60_hires.png
Golem-EX,g1-46,46,https://images.pokemontcg.io/g1/46_hires.png
Aerodactyl,bw5-53,53,https://images.pokemontcg.io/bw5/53_hires.png
Cresselia,sm5-59,59,https://images.pokemontcg.io/sm5/59_hires.png
Hoothoot,hgss1-66,66,https://images.pokemontcg.io/hgss1/66_hires.png
Raichu & Alolan Raichu-GX,sm11-54,54,https://images.pokemontcg.io/sm11/54_hires.png
Salamence,bw10-64,64,https://images.pokemontcg.io/bw10/64_hires.png
Slowking,ecard2-34,34,https://images.pokemontcg.io/ecard2/34_hires.png
Alolan Ninetales-GX,sma-SV53,SV53,https://images.pokemontcg.io/sma/SV53_hires.png
Skarmory,dp4-53,53,https://images.pokemontcg.io/dp4/53_hires.png
Meowth,xy7-61,61,https://images.pokemontcg.io/xy7/61_hires.png
Arctovish,swsh3-54,54,https://images.pokemontcg.io/swsh3/54_hires.png
Gengar,swshp-SWSH052,SWSH052,https://images.pokemontcg.io/swshp/SWSH052_hires.png
Galvantula,swsh4-56,56,https://images.pokemontcg.io/swsh4/56_hires.png
Kingler,sm10-47,47,https://images.pokemontcg.io/sm10/47_hires.png
Seedot,ex12-61,61,https://images.pokemontcg.io/ex12/61_hires.png
Escavalier,bw10-61,61,https://images.pokemontcg.io/bw10/61_hires.png
Skrelp,sm6-52,52,https://images.pokemontcg.io/sm6/52_hires.png
Mewtwo-EX,bwp-BW45,BW45,https://images.pokemontcg.io/bwp/BW45_hires.png
Tropius,pl2-52,52,https://images.pokemontcg.io/pl2/52_hires.png
Dratini δ,ex15-46,46,https://images.pokemontcg.io/ex15/46_hires.png
Machamp,xy3-46,46,https://images.pokemontcg.io/xy3/46_hires.png
Dusknoir,sm3-53,53,https://images.pokemontcg.io/sm3/53_hires.png
Quagsire,dp3-60,60,https://images.pokemontcg.io/dp3/60_hires.png
Grimer,ex7-56,56,https://images.pokemontcg.io/ex7/56_hires.png
Poliwag,base1-59,59,https://images.pokemontcg.io/base1/59_hires.png
Toxapex,swsh3-52,52,https://images.pokemontcg.io/swsh3/52_hires.png
Shelgon,dp7-50,50,https://images.pokemontcg.io/dp7/50_hires.png
Bagon δ,ex11-57,57,https://images.pokemontcg.io/ex11/57_hires.png
Charmander,pl4-59,59,https://images.pokemontcg.io/pl4/59_hires.png
Hitmonlee,col1-58,58,https://images.pokemontcg.io/col1/58_hires.png
Roggenrola,bw2-50,50,https://images.pokemontcg.io/bw2/50_hires.png
Togepi,neo1-51,51,https://images.pokemontcg.io/neo1/51_hires.png
Gothitelle,sm2-54,54,https://images.pokemontcg.io/sm2/54_hires.png
Swanna,sm12-60,60,https://images.pokemontcg.io/sm12/60_hires.png
Drowzee,xy9-50,50,https://images.pokemontcg.io/xy9/50_hires.png
Rhydon,dp1-60,60,https://images.pokemontcg.io/dp1/60_hires.png
Girafarig,hgss1-64,64,https://images.pokemontcg.io/hgss1/64_hires.png
Zebstrika,swsh4-54,54,https://images.pokemontcg.io/swsh4/54_hires.png
Nidoking,bw9-58,58,https://images.pokemontcg.io/bw9/58_hires.png
Horsea,ex3-58,58,https://images.pokemontcg.io/ex3/58_hires.png
Graveler,g1-44,44,https://images.pokemontcg.io/g1/44_hires.png
Team Magma's Aron,ex4-59,59,https://images.pokemontcg.io/ex4/59_hires.png
Bulbasaur,ex6-54,54,https://images.pokemontcg.io/ex6/54_hires.png
Relicanth,dp4-51,51,https://images.pokemontcg.io/dp4/51_hires.png
Umbreon-EX,xy10-55,55,https://images.pokemontcg.io/xy10/55_hires.png
Gloom,ex10-58,58,https://images.pokemontcg.io/ex10/58_hires.png
Yamask,bw5-51,51,https://images.pokemontcg.io/bw5/51_hires.png
Mew,xy12-53,53,https://images.pokemontcg.io/xy12/53_hires.png
Toxicroak,sm5-57,57,https://images.pokemontcg.io/sm5/57_hires.png
Vibrava,pl2-53,53,https://images.pokemontcg.io/pl2/53_hires.png
Florges,xy2-66,66,https://images.pokemontcg.io/xy2/66_hires.png
Magneton,xy8-53,53,https://images.pokemontcg.io/xy8/53_hires.png
Whiscash E4,pl2-54,54,https://images.pokemontcg.io/pl2/54_hires.png
Black Kyurem,sm12-61,61,https://images.pokemontcg.io/sm12/61_hires.png
Professor's Research (Professor Magnolia),swsh35-62,62,https://images.pokemontcg.io/swsh35/62_hires.png
Meowth,base6-53,53,https://images.pokemontcg.io/base6/53_hires.png
Weezing,bw8-58,58,https://images.pokemontcg.io/bw8/58_hires.png
Magnezone,xy8-54,54,https://images.pokemontcg.io/xy8/54_hires.png
Slugma,neo3-53,53,https://images.pokemontcg.io/neo3/53_hires.png
Elekid δ,ex15-48,48,https://images.pokemontcg.io/ex15/48_hires.png
Cubone,base2-50,50,https://images.pokemontcg.io/base2/50_hires.png
Mankey,bw9-59,59,https://images.pokemontcg.io/bw9/59_hires.png
Riolu,dp1-61,61,https://images.pokemontcg.io/dp1/61_hires.png
Elgyem,bw3-54,54,https://images.pokemontcg.io/bw3/54_hires.png
Eiscue,swsh2-54,54,https://images.pokemontcg.io/swsh2/54_hires.png
Swablu,sm75-57,57,https://images.pokemontcg.io/sm75/57_hires.png
Gliscor,dp6-55,55,https://images.pokemontcg.io/dp6/55_hires.png
Roselia,dp3-62,62,https://images.pokemontcg.io/dp3/62_hires.png
Tapu Koko-GX,smp-SM50,SM50,https://images.pokemontcg.io/smp/SM50_hires.png
Dracovish,swsh3-53,53,https://images.pokemontcg.io/swsh3/53_hires.png
Misdreavus,hgss3-57,57,https://images.pokemontcg.io/hgss3/57_hires.png
Pawniard,xy11-63,63,https://images.pokemontcg.io/xy11/63_hires.png
Scraggy,sm35-50,50,https://images.pokemontcg.io/sm35/50_hires.png
Poipole,sm6-55,55,https://images.pokemontcg.io/sm6/55_hires.png
Smoochum,neo3-54,54,https://images.pokemontcg.io/neo3/54_hires.png
Alolan Meowth,smp-SM51,SM51,https://images.pokemontcg.io/smp/SM51_hires.png
Boldore,bw2-52,52,https://images.pokemontcg.io/bw2/52_hires.png
Probopass,pl1-60,60,https://images.pokemontcg.io/pl1/60_hires.png
Pangoro,xyp-XY50,XY50,https://images.pokemontcg.io/xyp/XY50_hires.png
Staravia,dp7-52,52,https://images.pokemontcg.io/dp7/52_hires.png
Cherrim,pl3-55,55,https://images.pokemontcg.io/pl3/55_hires.png
Barboach,ex13-60,60,https://images.pokemontcg.io/ex13/60_hires.png
Golett,bw6-58,58,https://images.pokemontcg.io/bw6/58_hires.png
Koffing,col1-60,60,https://images.pokemontcg.io/col1/60_hires.png
Pichu,ex9-59,59,https://images.pokemontcg.io/ex9/59_hires.png
Skitty,ex12-64,64,https://images.pokemontcg.io/ex12/64_hires.png
Reuniclus,bw1-57,57,https://images.pokemontcg.io/bw1/57_hires.png
Venipede,sm3-56,56,https://images.pokemontcg.io/sm3/56_hires.png
Beldum δ,ex11-59,59,https://images.pokemontcg.io/ex11/59_hires.png
